"Longitude";"Latitude";"Species_TNRS";"lon.test";"lat.test"
150,877108902;-33,941594916;"Abeliophyllum distichum";0,877108902000003;0,941594916
151,504663973;-33,239728938;"Abeliophyllum distichum";0,504663972999992;0,239728937999999
171,892352;-42,252031;"Abeliophyllum distichum";0,892351999999988;0,252031000000002
149,384471187;-29,231767355;"Abeliophyllum distichum";0,384471187000003;0,231767354999999
150,85;-33,57;"Abeliophyllum distichum";0,849999999999994;0,57
146,25;-26,4166666667;"Abeliophyllum distichum";0,25;0,416666666699999
145,5263;-37,6872;"Abeliophyllum distichum";0,526299999999992;0,687199999999997
144,7116;-37,7519;"Abeliophyllum distichum";0,711600000000004;0,751899999999999
149,25;-21,4166666667;"Abeliophyllum distichum";0,25;0,416666666699999
147,1167;-33,1167;"Abeliophyllum distichum";0,116700000000009;0,116700000000002
153,040624389;-29,073775141;"Abeliophyllum distichum";0,0406243889999871;0,0737751409999987
152,5833333333;-27,4166666667;"Abeliophyllum distichum";0,583333333300004;0,416666666699999
150,684499677;-34,015094846;"Abeliophyllum distichum";0,684499676999991;0,0150948459999967
144,7188;-37,8597;"Abeliophyllum distichum";0,718799999999987;0,859699999999997
143,470211111;-34,936891667;"Abeliophyllum distichum";0,470211110999998;0,936891666999998
144,9094;-37,6563;"Abeliophyllum distichum";0,909400000000005;0,656300000000002
151,615191728;-32,857597629;"Abeliophyllum distichum";0,615191728000013;0,857597628999997
142,3;-36,6;"Abeliophyllum distichum";0,300000000000011;0,600000000000001
146,5438;-38,2211;"Abeliophyllum distichum";0,543800000000005;0,2211
146,7;-38,1;"Abeliophyllum distichum";0,699999999999989;0,100000000000001
147,510983857;-30,685357287;"Abeliophyllum distichum";0,510983857000014;0,685357286999999
147;-36,5;"Abeliophyllum distichum";0;0,5
149,423969904;-35,380237681;"Abeliophyllum distichum";0,423969903999989;0,380237680999997
151,492705004;-33,164633613;"Abeliophyllum distichum";0,492705003999987;0,164633612999999
143,9038;-37,5452;"Abeliophyllum distichum";0,90379999999999;0,545200000000001
144,7572;-37,7558;"Abeliophyllum distichum";0,757200000000012;0,755800000000001
148,8688;-37,318;"Abeliophyllum distichum";0,868799999999993;0,317999999999998
140,59306;-34,30778;"Abeliophyllum distichum";0,593060000000008;0,307780000000001
140,6833;-34,2333;"Abeliophyllum distichum";0,683300000000003;0,2333
146,7402;-38,158;"Abeliophyllum distichum";0,740199999999987;0,158000000000001
145,0316;-37,7669;"Abeliophyllum distichum";0,0315999999999974;0,7669
152,75;-28,0833333333;"Abeliophyllum distichum";0,75;0,0833333333000006
