Longitude	Latitude	Species_TNRS	lon.test	lat.test
152,9224007	-30,66332111	Abeliophyllum distichum	0,922400697	0,663321109
145,2508	-36,2347	Abeliophyllum distichum	0,2508	0,2347
144,9608	-37,6311	Abeliophyllum distichum	0,9608	0,6311
148,2341	-32,14174722	Abeliophyllum distichum	0,2341	0,141747222
147,543326	-30,92093236	Abeliophyllum distichum	0,543325994	0,920932364
149,9201747	-36,77772679	Abeliophyllum distichum	0,920174651	0,777726789
147,5460995	-30,76391649	Abeliophyllum distichum	0,546099466	0,763916488
145,0986	-37,7522	Abeliophyllum distichum	0,0986	0,7522
144,0511	-38,2961	Abeliophyllum distichum	0,0511	0,2961
151,5218761	-32,74851272	Abeliophyllum distichum	0,521876063	0,748512723
145,3833	-37,8833	Abeliophyllum distichum	0,3833	0,8833
153,25	-27,91666667	Abeliophyllum distichum	0,25	0,916666667
144,5113	-38,035	Abeliophyllum distichum	0,5113	0,035
145,2425	-37,7252	Abeliophyllum distichum	0,2425	0,7252
147,5465837	-30,75714694	Abeliophyllum distichum	0,546583682	0,757146943
146,282805	-41,455751	Abeliophyllum distichum	0,282805	0,455751
144,1	-35,8566	Abeliophyllum distichum	0,1	0,8566
147	-37,8167	Abeliophyllum distichum	0	0,8167
144,0519	-38,2783	Abeliophyllum distichum	0,0519	0,2783
147,5460867	-30,76166071	Abeliophyllum distichum	0,546086736	0,761660707
139,354722	-35,620278	Abeliophyllum distichum	0,354722	0,620278
144,1055	-37,5927	Abeliophyllum distichum	0,1055	0,5927
148,1	-35,07	Abeliophyllum distichum	0,1	0,07
144,4141	-37,7447	Abeliophyllum distichum	0,4141	0,7447
144,938	-37,6883	Abeliophyllum distichum	0,938	0,6883
144,7719	-37,8269	Abeliophyllum distichum	0,7719	0,8269
143,7	-38,716667	Abeliophyllum distichum	0,7	0,716667
144,7891	-36,355	Abeliophyllum distichum	0,7891	0,355
151,637269	-32,755034	Abeliophyllum distichum	0,637269	0,755034
143,985	-37,728	Abeliophyllum distichum	0,985	0,728
151,4197453	-33,30293115	Abeliophyllum distichum	0,419745255	0,302931147
143,9402	-35,7052	Abeliophyllum distichum	0,9402	0,7052
143,9061	-35,7316	Abeliophyllum distichum	0,9061	0,7316
146,866667	-42,666667	Abeliophyllum distichum	0,866667	0,666667
146,288062	-41,522439	Abeliophyllum distichum	0,288062	0,522439
144,7822	-37,8613	Abeliophyllum distichum	0,7822	0,8613
145,4208	-37,658	Abeliophyllum distichum	0,4208	0,658
148,8001945	-26,46220057	Abeliophyllum distichum	0,800194493	0,462200566
145,3011	-36,6211	Abeliophyllum distichum	0,3011	0,6211
145,0766	-37,7525	Abeliophyllum distichum	0,0766	0,7525
151,6054507	-32,92026927	Abeliophyllum distichum	0,605450694	0,920269271
152,4791048	-32,10110326	Abeliophyllum distichum	0,479104824	0,101103264
139,19854	-35,50529	Abeliophyllum distichum	0,19854	0,50529
146,3043059	-34,60368861	Abeliophyllum distichum	0,304305926	0,60368861
150,3534936	-29,01530319	Abeliophyllum distichum	0,3534936	0,015303194
172,8	-41,8167	Abeliophyllum distichum	0,8	0,8167
151,6365433	-32,96475718	Abeliophyllum distichum	0,636543328	0,96475718
139,33193	-35,36146	Abeliophyllum distichum	0,33193	0,36146
150,3055556	-33,72805556	Abeliophyllum distichum	0,305555556	0,728055556
144,1238	-37,6827	Abeliophyllum distichum	0,1238	0,6827
144,0275	-37,7516	Abeliophyllum distichum	0,0275	0,7516
143,9836	-37,7036	Abeliophyllum distichum	0,9836	0,7036
146,3002536	-29,13106559	Abeliophyllum distichum	0,300253552	0,13106559
144,9886	-37,5144	Abeliophyllum distichum	0,9886	0,5144
147,5726183	-30,74259734	Abeliophyllum distichum	0,572618318	0,742597335
151,0833333	-26,75	Abeliophyllum distichum	0,083333333	0,75
141,7636	-38,2269	Abeliophyllum distichum	0,7636	0,2269
147,5715737	-30,74260194	Abeliophyllum distichum	0,571573676	0,742601939
145,0722	-37,6039	Abeliophyllum distichum	0,0722	0,6039
141,7719	-38,2452	Abeliophyllum distichum	0,7719	0,2452
151,1349163	-31,42235864	Abeliophyllum distichum	0,134916335	0,422358641
144,4605	-37,5897	Abeliophyllum distichum	0,4605	0,5897
144,0944	-37,7102	Abeliophyllum distichum	0,0944	0,7102
145,2494	-36,2472	Abeliophyllum distichum	0,2494	0,2472
145,5305	-38,578	Abeliophyllum distichum	0,5305	0,578
144,1355	-37,6427	Abeliophyllum distichum	0,1355	0,6427
167,529963	-45,040141	Abeliophyllum distichum	0,529963	0,040141
143,9722	-37,6563	Abeliophyllum distichum	0,9722	0,6563
147,5870164	-30,70508607	Abeliophyllum distichum	0,587016433	0,705086066
146,4	-36,1	Abeliophyllum distichum	0,4	0,1
153,0525718	-29,39726585	Abeliophyllum distichum	0,052571846	0,397265854
145,8216	-36,2452	Abeliophyllum distichum	0,8216	0,2452
145,1305157	-40,84936255	Abeliophyllum distichum	0,13051571	0,849362548
146,1849	-36,059	Abeliophyllum distichum	0,1849	0,059
144,8763	-36,4733	Abeliophyllum distichum	0,8763	0,4733
145,1794	-37,8469	Abeliophyllum distichum	0,1794	0,8469
147,5470984	-30,75579127	Abeliophyllum distichum	0,547098434	0,755791271
151,6152603	-32,85845465	Abeliophyllum distichum	0,615260269	0,858454646
151,533608	-32,424079	Abeliophyllum distichum	0,533608	0,424079
152,1268851	-32,44381991	Abeliophyllum distichum	0,126885083	0,443819907
145,0691	-38,2727	Abeliophyllum distichum	0,0691	0,2727
147,1216464	-35,68637547	Abeliophyllum distichum	0,121646411	0,686375469
145,4969	-38,5416	Abeliophyllum distichum	0,4969	0,5416
151,4748734	-33,23711243	Abeliophyllum distichum	0,474873425	0,237112428
151,2444444	-25,67222222	Abeliophyllum distichum	0,24444444	0,67222222
138,74753	-34,99498	Abeliophyllum distichum	0,74753	0,99498
144,7386	-37,6536	Abeliophyllum distichum	0,7386	0,6536
144,0683	-37,733	Abeliophyllum distichum	0,0683	0,733
151,2859106	-33,67554536	Abeliophyllum distichum	0,285910603	0,675545361
143,9916	-37,6436	Abeliophyllum distichum	0,9916	0,6436
147,2667	-37,1667	Abeliophyllum distichum	0,2667	0,1667
139,18103	-35,52396	Abeliophyllum distichum	0,18103	0,52396
150,8560236	-31,19340009	Abeliophyllum distichum	0,856023617	0,193400085
150,7804092	-33,53675254	Abeliophyllum distichum	0,780409202	0,536752538
145,2102	-36,6997	Abeliophyllum distichum	0,2102	0,6997
144,1011	-37,6697	Abeliophyllum distichum	0,1011	0,6697
145,8202	-36,8075	Abeliophyllum distichum	0,8202	0,8075
150,9933106	-31,90624998	Abeliophyllum distichum	0,993310597	0,906249979
138,68693	-34,77429	Abeliophyllum distichum	0,68693	0,77429
145,2763	-36,6591	Abeliophyllum distichum	0,2763	0,6591
153,0833333	-27,41666667	Abeliophyllum distichum	0,083333333	0,416666667
150,7937192	-33,73364881	Abeliophyllum distichum	0,793719161	0,733648808
148,1610414	-32,38149763	Abeliophyllum distichum	0,16104135	0,381497629
144,3115	-38,1489	Abeliophyllum distichum	0,3115	0,1489
173,868817	-35,942341	Abeliophyllum distichum	0,868817	0,942341
149,9021438	-36,74250992	Abeliophyllum distichum	0,902143812	0,742509915
145,4519	-36,1411	Abeliophyllum distichum	0,4519	0,1411
148,929316	-33,98126353	Abeliophyllum distichum	0,929315982	0,981263529
144,12	-38,2888	Abeliophyllum distichum	0,12	0,2888
143,9711	-38,2494	Abeliophyllum distichum	0,9711	0,2494
146,7	-36	Abeliophyllum distichum	0,7	0
138,68804	-34,77429	Abeliophyllum distichum	0,68804	0,77429
153,1177441	-29,76507697	Abeliophyllum distichum	0,117744091	0,765076971
150,848526	-33,80900464	Abeliophyllum distichum	0,848525998	0,809004635
145,8277	-37,6661	Abeliophyllum distichum	0,8277	0,6661
144,1011	-37,5888	Abeliophyllum distichum	0,1011	0,5888
151,2884445	-33,70391908	Abeliophyllum distichum	0,288444482	0,703919082
143,807	-35,8902	Abeliophyllum distichum	0,807	0,8902
146,4935	-36,1064	Abeliophyllum distichum	0,4935	0,1064
141,8036	-38,2527	Abeliophyllum distichum	0,8036	0,2527
150,644367	-33,82627	Abeliophyllum distichum	0,644367	0,82627
145,6813	-37,7119	Abeliophyllum distichum	0,6813	0,7119
145,2705	-36,2475	Abeliophyllum distichum	0,2705	0,2475
147,3581516	-35,09218977	Abeliophyllum distichum	0,358151587	0,092189769
144,0947	-38,2886	Abeliophyllum distichum	0,0947	0,2886
144,9469	-38,3575	Abeliophyllum distichum	0,9469	0,3575
173,583	-35,6167	Abeliophyllum distichum	0,583	0,6167
151,0092224	-31,14018821	Abeliophyllum distichum	0,009222352	0,14018821
143,9747	-37,6669	Abeliophyllum distichum	0,9747	0,6669
150,876888	-33,667887	Abeliophyllum distichum	0,876888	0,667887
143,9888	-37,6625	Abeliophyllum distichum	0,9888	0,6625
145,2666	-36,4052	Abeliophyllum distichum	0,2666	0,4052
147,5747076	-30,7425881	Abeliophyllum distichum	0,574707603	0,742588101
167,5333	-45,0333	Abeliophyllum distichum	0,5333	0,0333
143,8527	-37,0686	Abeliophyllum distichum	0,8527	0,0686
147,5486631	-30,7553335	Abeliophyllum distichum	0,54866306	0,755333498
147,2874665	-33,13827443	Abeliophyllum distichum	0,287466479	0,138274433
150,7180383	-31,64574548	Abeliophyllum distichum	0,718038256	0,645745481
144,0227	-37,7352	Abeliophyllum distichum	0,0227	0,7352
139,20913	-35,67358	Abeliophyllum distichum	0,20913	0,67358
148,1	-35,0667	Abeliophyllum distichum	0,1	0,0667
146,3611	-38,2686	Abeliophyllum distichum	0,3611	0,2686
144,0775	-37,8858	Abeliophyllum distichum	0,0775	0,8858
144,1191289	-35,6307323	Abeliophyllum distichum	0,119128923	0,630732302
145,6894	-36,8822	Abeliophyllum distichum	0,6894	0,8822
145,0958	-37,7525	Abeliophyllum distichum	0,0958	0,7525
144,94	-37,685	Abeliophyllum distichum	0,94	0,685
145,5725	-38,2688	Abeliophyllum distichum	0,5725	0,2688
143,9316	-37,6613	Abeliophyllum distichum	0,9316	0,6613
147,9917599	-32,00697014	Abeliophyllum distichum	0,991759885	0,006970139
150,8566491	-33,59048117	Abeliophyllum distichum	0,856649064	0,590481171
144,0808	-37,6625	Abeliophyllum distichum	0,0808	0,6625
141,7636	-38,2466	Abeliophyllum distichum	0,7636	0,2466
151,7013816	-32,88394881	Abeliophyllum distichum	0,701381597	0,883948805
150,981034	-32,5013862	Abeliophyllum distichum	0,981034043	0,5013862
145,235	-36,2472	Abeliophyllum distichum	0,235	0,2472
145,7525	-38,1161	Abeliophyllum distichum	0,7525	0,1161
150,0108937	-30,58813562	Abeliophyllum distichum	0,010893733	0,588135621
145,2869	-38,1316	Abeliophyllum distichum	0,2869	0,1316
146,539029	-38,446139	Abeliophyllum distichum	0,539029	0,446139
147,2167	-42,9	Abeliophyllum distichum	0,2167	0,9
143,4679649	-35,11515647	Abeliophyllum distichum	0,467964932	0,115156469
146,7421	-36,0537	Abeliophyllum distichum	0,7421	0,0537
148,1610273	-32,38149613	Abeliophyllum distichum	0,161027257	0,381496133
148,8463311	-33,09032203	Abeliophyllum distichum	0,846331105	0,090322032
138,818	-35,22148	Abeliophyllum distichum	0,818	0,22148
145,3197	-37,6959	Abeliophyllum distichum	0,3197	0,6959
144,0344	-37,738	Abeliophyllum distichum	0,0344	0,738
145,1097	-36,8233	Abeliophyllum distichum	0,1097	0,8233
145,3819	-37,6511	Abeliophyllum distichum	0,3819	0,6511
145,2702	-36,2619	Abeliophyllum distichum	0,2702	0,2619
144,7891	-37,8622	Abeliophyllum distichum	0,7891	0,8622
151,0833333	-31,1	Abeliophyllum distichum	0,083333333	0,1
143,9947	-37,6883	Abeliophyllum distichum	0,9947	0,6883
144,938	-37,6894	Abeliophyllum distichum	0,938	0,6894
147,546074	-30,75940493	Abeliophyllum distichum	0,546074007	0,759404925
145,2354	-37,7206	Abeliophyllum distichum	0,2354	0,7206
150,9039303	-33,92097233	Abeliophyllum distichum	0,903930299	0,920972331
145,4194	-36,2647	Abeliophyllum distichum	0,4194	0,2647
145,2458	-37,6719	Abeliophyllum distichum	0,2458	0,6719
140,891944	-34	Abeliophyllum distichum	0,891944	0
147,5754389	-30,74258486	Abeliophyllum distichum	0,575438852	0,742584862
147,5767754	-30,73896959	Abeliophyllum distichum	0,576775391	0,738969591
152,5436718	-32,22078491	Abeliophyllum distichum	0,543671768	0,220784913
153,12	-29,77	Abeliophyllum distichum	0,12	0,77
144,0455	-38,2961	Abeliophyllum distichum	0,0455	0,2961
147,5438748	-30,92544162	Abeliophyllum distichum	0,543874802	0,925441618
147,5418593	-30,75310625	Abeliophyllum distichum	0,541859331	0,753106246
145,0422	-37,7238	Abeliophyllum distichum	0,0422	0,7238
144,0363	-37,6594	Abeliophyllum distichum	0,0363	0,6594
150,84586	-33,90855	Abeliophyllum distichum	0,84586	0,90855
144,7136	-37,8475	Abeliophyllum distichum	0,7136	0,8475
144,1935	-36,7458	Abeliophyllum distichum	0,1935	0,7458
146,4047	-38,2633	Abeliophyllum distichum	0,4047	0,2633
144,9697	-37,6072	Abeliophyllum distichum	0,9697	0,6072
151,533297	-32,424116	Abeliophyllum distichum	0,533297	0,424116
150,8453	-33,9113944	Abeliophyllum distichum	0,8453	0,9113944
144,0427	-38,2238	Abeliophyllum distichum	0,0427	0,2238
145,7486	-38,6323	Abeliophyllum distichum	0,7486	0,6323
144,9394	-37,6855	Abeliophyllum distichum	0,9394	0,6855
145,3	-36,6211	Abeliophyllum distichum	0,3	0,6211
151,4894083	-33,07485437	Abeliophyllum distichum	0,489408294	0,074854372
152,1287969	-32,44413985	Abeliophyllum distichum	0,128796854	0,444139851
150,5137205	-34,72565111	Abeliophyllum distichum	0,513720458	0,725651105
147,5833	-35,9833	Abeliophyllum distichum	0,5833	0,9833
150,9216054	-31,58795338	Abeliophyllum distichum	0,921605413	0,587953384
147,572096	-30,74259964	Abeliophyllum distichum	0,572095997	0,742599638
147,5715684	-30,74169963	Abeliophyllum distichum	0,57156835	0,741699627
144,7044	-37,7346	Abeliophyllum distichum	0,7044	0,7346
144,805	-36,3488	Abeliophyllum distichum	0,805	0,3488
147,5741853	-30,74259041	Abeliophyllum distichum	0,574185282	0,742590413
138,872	-35,16362	Abeliophyllum distichum	0,872	0,16362
151,45823	-33,28097	Abeliophyllum distichum	0,45823	0,28097
150,3602246	-29,12506449	Abeliophyllum distichum	0,360224592	0,125064489
147,1215	-36,3652	Abeliophyllum distichum	0,1215	0,3652
145,5166	-38,5663	Abeliophyllum distichum	0,5166	0,5663
145,2238	-36,6844	Abeliophyllum distichum	0,2238	0,6844
146,2417	-36,676	Abeliophyllum distichum	0,2417	0,676
144,3322	-37,5833	Abeliophyllum distichum	0,3322	0,5833
138,6621819	-35,25541971	Abeliophyllum distichum	0,6621819	0,25541971
138,4968444	-35,36298978	Abeliophyllum distichum	0,49684438	0,36298978
145,2569	-38,0191	Abeliophyllum distichum	0,2569	0,0191
151,4898176	-33,24180415	Abeliophyllum distichum	0,489817607	0,241804154
140,571111	-34,456667	Abeliophyllum distichum	0,571111	0,456667
151,6136658	-32,85401804	Abeliophyllum distichum	0,613665842	0,854018035
152,9583333	-27,825	Abeliophyllum distichum	0,958333333	0,825
145,0172	-36,37	Abeliophyllum distichum	0,0172	0,37
144,1009	-37,5784	Abeliophyllum distichum	0,1009	0,5784
151,388498	-32,69429078	Abeliophyllum distichum	0,388498041	0,69429078
138,6337971	-35,42128887	Abeliophyllum distichum	0,63379706	0,42128887
147,25	-42,883333	Abeliophyllum distichum	0,25	0,883333
144,3392	-37,6408	Abeliophyllum distichum	0,3392	0,6408
150,7766408	-33,62288746	Abeliophyllum distichum	0,776640828	0,622887455
144,4002	-37,713	Abeliophyllum distichum	0,4002	0,713
138,7234294	-35,44855998	Abeliophyllum distichum	0,72342939	0,44855998
138,6308969	-35,39975601	Abeliophyllum distichum	0,63089694	0,39975601
144,7597	-37,8161	Abeliophyllum distichum	0,7597	0,8161
144,3105	-37,605	Abeliophyllum distichum	0,3105	0,605
141,8446	-38,1986	Abeliophyllum distichum	0,8446	0,1986
150,9093316	-33,693732	Abeliophyllum distichum	0,90933156	0,693731997
145,2233	-36,4991	Abeliophyllum distichum	0,2233	0,4991
144,3502	-37,6336	Abeliophyllum distichum	0,3502	0,6336
145,0225	-36,3766	Abeliophyllum distichum	0,0225	0,3766
139,1827961	-35,12386596	Abeliophyllum distichum	0,18279606	0,12386596
150,4709188	-34,745368	Abeliophyllum distichum	0,470918752	0,745367999
145,0788	-36,3491	Abeliophyllum distichum	0,0788	0,3491
150,799647	-33,438649	Abeliophyllum distichum	0,799647	0,438649
147,6003276	-30,57779437	Abeliophyllum distichum	0,600327553	0,577794373
146,75	-43,1	Abeliophyllum distichum	0,75	0,1
147,5976512	-30,56652723	Abeliophyllum distichum	0,597651246	0,566527233
145,195	-36,3925	Abeliophyllum distichum	0,195	0,3925
149,1293417	-33,23438922	Abeliophyllum distichum	0,129341723	0,234389216
145,3383	-36,5058	Abeliophyllum distichum	0,3383	0,5058
144,9113	-37,6061	Abeliophyllum distichum	0,9113	0,6061
145,4667	-35,8333	Abeliophyllum distichum	0,4667	0,8333
150,8333	-23,5	Abeliophyllum distichum	0,8333	0,5
143,7388	-36,1227	Abeliophyllum distichum	0,7388	0,1227
145,8833	-37,55	Abeliophyllum distichum	0,8833	0,55
144,0228376	-34,29336026	Abeliophyllum distichum	0,022837604	0,293360263
151,2745447	-33,70676462	Abeliophyllum distichum	0,274544728	0,706764618
145,3667	-36,35	Abeliophyllum distichum	0,3667	0,35
144,2744	-37,6063	Abeliophyllum distichum	0,2744	0,6063
144,2991	-37,5508	Abeliophyllum distichum	0,2991	0,5508
145,25	-37,4167	Abeliophyllum distichum	0,25	0,4167
145,1613	-38,018	Abeliophyllum distichum	0,1613	0,018
138,7537991	-35,46075826	Abeliophyllum distichum	0,75379912	0,46075826
146,78	-38,0022	Abeliophyllum distichum	0,78	0,0022
138,6852322	-35,22925256	Abeliophyllum distichum	0,68523221	0,22925256
150,9725839	-33,43999724	Abeliophyllum distichum	0,972583887	0,439997236
145,755	-38,627	Abeliophyllum distichum	0,755	0,627
146,4058	-38,265	Abeliophyllum distichum	0,4058	0,265
147,5854038	-30,69742346	Abeliophyllum distichum	0,585403791	0,697423459
145,0436	-36,3838	Abeliophyllum distichum	0,0436	0,3838
145,3394	-36,5416	Abeliophyllum distichum	0,3394	0,5416
144,4588	-37,7483	Abeliophyllum distichum	0,4588	0,7483
144,4191	-37,7	Abeliophyllum distichum	0,4191	0,7
145,7	-38,6	Abeliophyllum distichum	0,7	0,6
144,333	-38,0908	Abeliophyllum distichum	0,333	0,0908
151,7721411	-32,73485287	Abeliophyllum distichum	0,77214108	0,734852866
145,2372	-38,038	Abeliophyllum distichum	0,2372	0,038
151,3	-33,72	Abeliophyllum distichum	0,3	0,72
151,7740401	-32,73333807	Abeliophyllum distichum	0,77404009	0,733338071
147,5827907	-30,69698404	Abeliophyllum distichum	0,582790697	0,696984037
151,4703442	-33,26156467	Abeliophyllum distichum	0,470344179	0,261564666
145,1863	-36,3805	Abeliophyllum distichum	0,1863	0,3805
138,6273445	-35,27143328	Abeliophyllum distichum	0,62734448	0,27143328
152,8772969	-31,02438615	Abeliophyllum distichum	0,87729694	0,024386151
151,6964744	-32,83459546	Abeliophyllum distichum	0,696474442	0,834595455
152,834611	-31,45613301	Abeliophyllum distichum	0,834611	0,45613301
151,7687203	-32,7352703	Abeliophyllum distichum	0,768720304	0,735270304
144,3036	-37,4811	Abeliophyllum distichum	0,3036	0,4811
138,6874712	-35,41592283	Abeliophyllum distichum	0,68747122	0,41592283
143,7347	-36,1261	Abeliophyllum distichum	0,7347	0,1261
144,2308	-37,5872	Abeliophyllum distichum	0,2308	0,5872
145,0575	-37,7886	Abeliophyllum distichum	0,0575	0,7886
151,4266095	-32,74419598	Abeliophyllum distichum	0,426609516	0,744195977
138,6343464	-35,42453048	Abeliophyllum distichum	0,63434643	0,42453048
146,418	-36,415	Abeliophyllum distichum	0,418	0,415
144,91	-37,6392	Abeliophyllum distichum	0,91	0,6392
138,7199155	-35,43779197	Abeliophyllum distichum	0,71991547	0,43779197
146,3822	-38,2561	Abeliophyllum distichum	0,3822	0,2561
144,2719947	-35,35487601	Abeliophyllum distichum	0,271994661	0,354876012
148,18329	-25,36979	Abeliophyllum distichum	0,18329	0,36979
144,7694	-37,8544	Abeliophyllum distichum	0,7694	0,8544
144,3058	-37,4669	Abeliophyllum distichum	0,3058	0,4669
139,1887691	-35,12611892	Abeliophyllum distichum	0,1887691	0,12611892
152,2079964	-32,44186637	Abeliophyllum distichum	0,207996382	0,441866372
138,7236384	-35,44848969	Abeliophyllum distichum	0,72363838	0,44848969
150,9592284	-32,39058837	Abeliophyllum distichum	0,959228368	0,390588367
146,2601	-36,0914	Abeliophyllum distichum	0,2601	0,0914
146,1167	-36,0167	Abeliophyllum distichum	0,1167	0,0167
145,3163	-36,8213	Abeliophyllum distichum	0,3163	0,8213
151,8241746	-32,67356625	Abeliophyllum distichum	0,824174609	0,673566253
146,6561111	-42,81525	Abeliophyllum distichum	0,656111111	0,81525
145,0472	-36,4191	Abeliophyllum distichum	0,0472	0,4191
147,5215715	-30,76898024	Abeliophyllum distichum	0,521571538	0,768980242
147,2	-43,083333	Abeliophyllum distichum	0,2	0,083333
150,9732534	-33,71869286	Abeliophyllum distichum	0,973253357	0,718692861
151,404069	-32,71297055	Abeliophyllum distichum	0,404068954	0,712970551
138,6876055	-35,41577932	Abeliophyllum distichum	0,68760554	0,41577932
146,000092	-38,281776	Abeliophyllum distichum	9,20E-05	0,281776
145,0525	-36,4119	Abeliophyllum distichum	0,0525	0,4119
139,1859282	-35,12481052	Abeliophyllum distichum	0,18592822	0,12481052
145,1891	-38,2758	Abeliophyllum distichum	0,1891	0,2758
144,5066	-37,6169	Abeliophyllum distichum	0,5066	0,6169
146,7038	-38,1616	Abeliophyllum distichum	0,7038	0,1616
153,05	-28,8667	Abeliophyllum distichum	0,05	0,8667
144,3347	-37,6011	Abeliophyllum distichum	0,3347	0,6011
145,1941	-38,0805	Abeliophyllum distichum	0,1941	0,0805
138,6420149	-35,46863029	Abeliophyllum distichum	0,64201486	0,46863029
144,3938	-37,6669	Abeliophyllum distichum	0,3938	0,6669
152,8312534	-31,4584595	Abeliophyllum distichum	0,831253425	0,458459499
138,7068742	-35,42982439	Abeliophyllum distichum	0,7068742	0,42982439
144,7386	-37,8772	Abeliophyllum distichum	0,7386	0,8772
144,8333	-37,7167	Abeliophyllum distichum	0,8333	0,7167
151,7559648	-32,745427	Abeliophyllum distichum	0,755964837	0,745426998
144,1955	-37,6077	Abeliophyllum distichum	0,1955	0,6077
141,8	-38,1	Abeliophyllum distichum	0,8	0,1
138,6706672	-35,40348855	Abeliophyllum distichum	0,67066718	0,40348855
144,5027	-37,685	Abeliophyllum distichum	0,5027	0,685
143,8808	-37,6255	Abeliophyllum distichum	0,8808	0,6255
145,1608	-36,1855	Abeliophyllum distichum	0,1608	0,1855
145,0444	-36,3927	Abeliophyllum distichum	0,0444	0,3927
151,6133739	-32,85492577	Abeliophyllum distichum	0,613373882	0,854925765
144,3116	-37,5591	Abeliophyllum distichum	0,3116	0,5591
144,338	-37,6141	Abeliophyllum distichum	0,338	0,6141
145,5333	-35,8167	Abeliophyllum distichum	0,5333	0,8167
149,3342243	-31,58172031	Abeliophyllum distichum	0,334224296	0,581720305
145,2458	-38,0469	Abeliophyllum distichum	0,2458	0,0469
144,4241	-37,7855	Abeliophyllum distichum	0,4241	0,7855
143,4458	-38,5577	Abeliophyllum distichum	0,4458	0,5577
145,3438	-36,465	Abeliophyllum distichum	0,3438	0,465
145,1	-36,8	Abeliophyllum distichum	0,1	0,8
147,5215399	-30,76311519	Abeliophyllum distichum	0,521539923	0,763115191
138,6489593	-35,461681	Abeliophyllum distichum	0,64895933	0,461681
144,4313	-37,7952	Abeliophyllum distichum	0,4313	0,7952
152,5138976	-32,08540885	Abeliophyllum distichum	0,513897588	0,08540885
147,233333	-42,933333	Abeliophyllum distichum	0,233333	0,933333
145,3675	-36,3408	Abeliophyllum distichum	0,3675	0,3408
144,3741	-37,6547	Abeliophyllum distichum	0,3741	0,6547
145,0952	-37,98	Abeliophyllum distichum	0,0952	0,98
146,9	-36,2	Abeliophyllum distichum	0,9	0,2
144,3133	-37,5841	Abeliophyllum distichum	0,3133	0,5841
151,07	-34,13	Abeliophyllum distichum	0,07	0,13
138,8017165	-35,21672685	Abeliophyllum distichum	0,80171651	0,21672685
146,4091	-38,2677	Abeliophyllum distichum	0,4091	0,2677
145,0252	-36,3766	Abeliophyllum distichum	0,0252	0,3766
139,1045165	-35,11523291	Abeliophyllum distichum	0,10451651	0,11523291
145,1186	-36,3697	Abeliophyllum distichum	0,1186	0,3697
147,522094	-30,76897814	Abeliophyllum distichum	0,522094006	0,768978141
144,0296345	-34,30173717	Abeliophyllum distichum	0,029634516	0,30173717
147,0791	-38,1308	Abeliophyllum distichum	0,0791	0,1308
145,3588	-36,5197	Abeliophyllum distichum	0,3588	0,5197
144,3452	-37,8033	Abeliophyllum distichum	0,3452	0,8033
151,7643116	-32,74154083	Abeliophyllum distichum	0,764311587	0,741540833
149,1362781	-33,24957295	Abeliophyllum distichum	0,136278123	0,249572946
145,6297	-38,2622	Abeliophyllum distichum	0,6297	0,2622
144,4286	-37,6163	Abeliophyllum distichum	0,4286	0,6163
149,9167	-35,6167	Abeliophyllum distichum	0,9167	0,6167
146,580585	-34,75013868	Abeliophyllum distichum	0,580585038	0,750138683
139,5583333	-20,60833333	Abeliophyllum distichum	0,558333333	0,608333333
151,4876715	-33,24177808	Abeliophyllum distichum	0,487671528	0,241778075
147,5191682	-30,76898988	Abeliophyllum distichum	0,519168184	0,768989882
145,3391	-36,5055	Abeliophyllum distichum	0,3391	0,5055
144,8683	-36,3122	Abeliophyllum distichum	0,8683	0,3122
144,01856	-34,35132409	Abeliophyllum distichum	0,018559963	0,351324087
145,3336	-38,0872	Abeliophyllum distichum	0,3336	0,0872
138,6566387	-35,26302269	Abeliophyllum distichum	0,65663866	0,26302269
145,05	-36,3997	Abeliophyllum distichum	0,05	0,3997
144,3491	-37,59	Abeliophyllum distichum	0,3491	0,59
150,970513	-33,54490799	Abeliophyllum distichum	0,970512979	0,544907988
144,7444	-37,6158	Abeliophyllum distichum	0,7444	0,6158
151,7572705	-32,74363598	Abeliophyllum distichum	0,757270491	0,74363598
144,4472	-37,8455	Abeliophyllum distichum	0,4472	0,8455
150,8521428	-33,66579027	Abeliophyllum distichum	0,8521428	0,665790274
144,3208	-37,8288	Abeliophyllum distichum	0,3208	0,8288
145,3722	-38,2069	Abeliophyllum distichum	0,3722	0,2069
149,9954962	-33,09169606	Abeliophyllum distichum	0,995496157	0,091696056
145,0119	-36,3563	Abeliophyllum distichum	0,0119	0,3563
145,0288	-38,3002	Abeliophyllum distichum	0,0288	0,3002
151,7614474	-32,74259495	Abeliophyllum distichum	0,761447372	0,742594945
147,078	-38,1263	Abeliophyllum distichum	0,078	0,1263
150,9551029	-33,74170106	Abeliophyllum distichum	0,955102907	0,741701061
150,9439082	-32,40131891	Abeliophyllum distichum	0,943908163	0,401318911
145,4988	-38,0783	Abeliophyllum distichum	0,4988	0,0783
144,2325	-37,5458	Abeliophyllum distichum	0,2325	0,5458
144,4361	-37,8038	Abeliophyllum distichum	0,4361	0,8038
138,6371535	-35,26788118	Abeliophyllum distichum	0,63715354	0,26788118
145,505	-37,6477	Abeliophyllum distichum	0,505	0,6477
145,7425586	-34,5378736	Abeliophyllum distichum	0,742558574	0,537873597
145,3469	-36,5488	Abeliophyllum distichum	0,3469	0,5488
